kepid,koi_disposition
3559935,"CONFIRMED"
3834360,"FALSE POSITIVE"
3966801,"CONFIRMED"
11521048,"FALSE POSITIVE"
11656721,"CONFIRMED"
11853905,"CONFIRMED"
5866724,"CONFIRMED"
11669239,"CONFIRMED"
11669239,"CONFIRMED"
10600261,"CONFIRMED"
10656823,"CONFIRMED"
10656823,"CONFIRMED"
10676824,"CONFIRMED"
10718726,"CONFIRMED"
12302530,"CONFIRMED"
12470954,"CONFIRMED"
6268648,"CANDIDATE"
2438264,"CONFIRMED"
2438264,"CONFIRMED"
3340312,"FALSE POSITIVE"
4049108,"FALSE POSITIVE"
4454752,"CONFIRMED"
8212002,"CANDIDATE"
4757437,"CONFIRMED"
10187017,"CONFIRMED"
4757437,"CONFIRMED"
11823054,"CONFIRMED"
11823054,"CONFIRMED"
7017274,"CANDIDATE"
11913012,"FALSE POSITIVE"
11972666,"FALSE POSITIVE"
12058931,"CONFIRMED"
9782691,"CONFIRMED"
9886221,"FALSE POSITIVE"
12366084,"CANDIDATE"
9957627,"CONFIRMED"
9958962,"CONFIRMED"
9958962,"CONFIRMED"
3745690,"CONFIRMED"
3745690,"CONFIRMED"
9872283,"CANDIDATE"
3745690,"CONFIRMED"
3833007,"CONFIRMED"
3847138,"CONFIRMED"
4833135,"FALSE POSITIVE"
4847534,"CONFIRMED"
4852528,"CONFIRMED"
4852528,"CONFIRMED"
4852528,"CONFIRMED"
4852528,"CONFIRMED"
12058931,"CONFIRMED"
12116489,"CONFIRMED"
12600735,"CONFIRMED"
10593626,"CONFIRMED"
3437776,"FALSE POSITIVE"
9958962,"CONFIRMED"
10294465,"FALSE POSITIVE"
10388286,"CONFIRMED"
10600261,"CONFIRMED"
6462863,"CONFIRMED"
10600261,"CONFIRMED"
11904151,"CONFIRMED"
4384675,"FALSE POSITIVE"
4633570,"CONFIRMED"
4633570,"CONFIRMED"
5021176,"FALSE POSITIVE"
5640085,"CONFIRMED"
5640085,"CONFIRMED"
4852528,"CONFIRMED"
4951877,"CANDIDATE"
5282051,"FALSE POSITIVE"
10187017,"CONFIRMED"
5340644,"CONFIRMED"
3437776,"FALSE POSITIVE"
4165473,"CONFIRMED"
4270253,"CONFIRMED"
5544450,"CANDIDATE"
4270253,"CONFIRMED"
5122112,"FALSE POSITIVE"
10973664,"CONFIRMED"
10973664,"CONFIRMED"
10973664,"CONFIRMED"
9141746,"CONFIRMED"
12459913,"CONFIRMED"
6462863,"CONFIRMED"
5779852,"FALSE POSITIVE"
6042214,"FALSE POSITIVE"
6200715,"FALSE POSITIVE"
8226050,"CANDIDATE"
6291033,"CONFIRMED"
6889235,"FALSE POSITIVE"
6758917,"FALSE POSITIVE"
5461440,"CONFIRMED"
5689351,"CONFIRMED"
6779260,"CANDIDATE"
5689351,"CONFIRMED"
5689351,"CONFIRMED"
5689351,"CONFIRMED"
5303551,"FALSE POSITIVE"
5443837,"CANDIDATE"
7692093,"FALSE POSITIVE"
5709725,"CONFIRMED"
5709725,"CONFIRMED"
7700871,"FALSE POSITIVE"
9946525,"CONFIRMED"
9946525,"CONFIRMED"
2716853,"FALSE POSITIVE"
9946525,"CONFIRMED"
7289157,"FALSE POSITIVE"
2695110,"FALSE POSITIVE"
7098355,"CONFIRMED"
7101828,"FALSE POSITIVE"
2832589,"CANDIDATE"
7269974,"CONFIRMED"
7269974,"CONFIRMED"
7440748,"CONFIRMED"
5689351,"CONFIRMED"
5780715,"FALSE POSITIVE"
10793172,"CANDIDATE"
5812960,"CONFIRMED"
6266741,"CONFIRMED"
10187017,"CONFIRMED"
5738496,"FALSE POSITIVE"
5774349,"CONFIRMED"
10285631,"CANDIDATE"
5978361,"CONFIRMED"
6422367,"FALSE POSITIVE"
6501635,"CONFIRMED"
3217264,"CONFIRMED"
3217264,"CONFIRMED"
8554498,"FALSE POSITIVE"
6850504,"CONFIRMED"
3217264,"CONFIRMED"
3342592,"FALSE POSITIVE"
7440748,"CONFIRMED"
7504328,"CANDIDATE"
8219268,"FALSE POSITIVE"
7977197,"CONFIRMED"
7977197,"CONFIRMED"
7199397,"CANDIDATE"
6266741,"CONFIRMED"
6381846,"CONFIRMED"
4367854,"FALSE POSITIVE"
6381846,"CONFIRMED"
6381846,"CONFIRMED"
6422155,"CONFIRMED"
6665695,"CONFIRMED"
6707833,"CONFIRMED"
9785921,"FALSE POSITIVE"
6786037,"CONFIRMED"
6786037,"CONFIRMED"
6786037,"CONFIRMED"
4247092,"FALSE POSITIVE"
4949751,"FALSE POSITIVE"
10157458,"CANDIDATE"
5003117,"FALSE POSITIVE"
5035972,"FALSE POSITIVE"
5218441,"FALSE POSITIVE"
5351250,"CONFIRMED"
8043638,"CONFIRMED"
8261920,"CANDIDATE"
8621348,"FALSE POSITIVE"
8773869,"FALSE POSITIVE"
8845205,"CONFIRMED"
8890783,"CONFIRMED"
8890783,"CONFIRMED"
6716545,"CANDIDATE"
6422155,"CONFIRMED"
6422155,"CONFIRMED"
6422155,"CONFIRMED"
6451936,"CONFIRMED"
6451936,"CONFIRMED"
1723078,"CANDIDATE"
8056665,"CONFIRMED"
7025846,"FALSE POSITIVE"
7119481,"CONFIRMED"
7445445,"CONFIRMED"
7445445,"CONFIRMED"
8397947,"FALSE POSITIVE"
5351250,"CONFIRMED"
5351250,"CONFIRMED"
6850504,"CONFIRMED"
5351250,"CONFIRMED"
5444548,"CONFIRMED"
10187017,"FALSE POSITIVE"
8891318,"FALSE POSITIVE"
9008220,"CANDIDATE"
9583881,"CONFIRMED"
9589524,"CONFIRMED"
9955262,"CANDIDATE"
8019043,"FALSE POSITIVE"
11775507,"FALSE POSITIVE"
10187017,"CONFIRMED"
6838050,"CONFIRMED"
6937692,"CONFIRMED"
7602070,"FALSE POSITIVE"
7812179,"FALSE POSITIVE"
1868404,"FALSE POSITIVE"
7445445,"CONFIRMED"
7595157,"CONFIRMED"
7595157,"CONFIRMED"
8008206,"CONFIRMED"
8008206,"CONFIRMED"
7906892,"CANDIDATE"
5449777,"FALSE POSITIVE"
5478055,"FALSE POSITIVE"
5683743,"CONFIRMED"
5791986,"CONFIRMED"
5791986,"CONFIRMED"
8320630,"CANDIDATE"
9703198,"CANDIDATE"
9844088,"CONFIRMED"
10019643,"CONFIRMED"
10019643,"CONFIRMED"
10123064,"CONFIRMED"
5653126,"FALSE POSITIVE"
7840044,"FALSE POSITIVE"
8015907,"CONFIRMED"
8017703,"CONFIRMED"
8017703,"CONFIRMED"
8017703,"CONFIRMED"
1995712,"FALSE POSITIVE"
8106610,"FALSE POSITIVE"
8056665,"CONFIRMED"
8120608,"CONFIRMED"
8120608,"CONFIRMED"
8120608,"CONFIRMED"
8120608,"CONFIRMED"
5872150,"FALSE POSITIVE"
5872150,"FALSE POSITIVE"
6289650,"CANDIDATE"
6850504,"CONFIRMED"
6508221,"CONFIRMED"
11135694,"CANDIDATE"
10155434,"CONFIRMED"
10460984,"CONFIRMED"
10460984,"CONFIRMED"
10460984,"CONFIRMED"
10460984,"CONFIRMED"
6436505,"FALSE POSITIVE"
8022244,"CONFIRMED"
2571238,"CONFIRMED"
8022244,"CONFIRMED"
8037145,"CONFIRMED"
8037145,"CONFIRMED"
2140389,"FALSE POSITIVE"
8193178,"CONFIRMED"
8193178,"CONFIRMED"
8344004,"CONFIRMED"
8344004,"CONFIRMED"
8355239,"CONFIRMED"
8216763,"CANDIDATE"
6508221,"CONFIRMED"
6879865,"CANDIDATE"
7975727,"FALSE POSITIVE"
8219673,"FALSE POSITIVE"
8352537,"CONFIRMED"
3758499,"CANDIDATE"
3248033,"FALSE POSITIVE"
9552608,"CANDIDATE"
10577994,"CONFIRMED"
10577994,"CONFIRMED"
10599206,"CONFIRMED"
6768616,"FALSE POSITIVE"
10068383,"FALSE POSITIVE"
10157573,"FALSE POSITIVE"
10191070,"FALSE POSITIVE"
10221013,"CANDIDATE"
10225800,"FALSE POSITIVE"
2299738,"CANDIDATE"
10227020,"CONFIRMED"
4563268,"CONFIRMED"
4644604,"CONFIRMED"
4656049,"CONFIRMED"
4659405,"FALSE POSITIVE"
7941635,"FALSE POSITIVE"
4742414,"CONFIRMED"
7619236,"CANDIDATE"
7630229,"CANDIDATE"
7730747,"CANDIDATE"
7764367,"CONFIRMED"
9024857,"FALSE POSITIVE"
7906882,"CANDIDATE"
7976520,"CANDIDATE"
10227020,"CONFIRMED"
10227020,"CONFIRMED"
6678383,"CONFIRMED"
2302997,"CANDIDATE"
10227020,"CONFIRMED"
10259031,"FALSE POSITIVE"
8505215,"CANDIDATE"
4827723,"CONFIRMED"
4841374,"CONFIRMED"
4861736,"FALSE POSITIVE"
5020319,"CONFIRMED"
5090690,"FALSE POSITIVE"
8161561,"CONFIRMED"
8361905,"CONFIRMED"
12116489,"CONFIRMED"
8409588,"FALSE POSITIVE"
11250587,"CONFIRMED"
8480285,"CONFIRMED"
8480285,"CONFIRMED"
10265898,"CONFIRMED"
10265898,"CANDIDATE"
2302758,"FALSE POSITIVE"
10265898,"CONFIRMED"
10271806,"CONFIRMED"
10271806,"CONFIRMED"
5098444,"FALSE POSITIVE"
5113822,"CONFIRMED"
5113822,"CONFIRMED"
5120087,"CONFIRMED"
5121511,"CONFIRMED"
8557374,"CONFIRMED"
8557374,"CONFIRMED"
12600735,"CANDIDATE"
8738735,"CONFIRMED"
8738735,"CONFIRMED"
8802165,"CONFIRMED"
10271806,"CONFIRMED"
10271806,"CONFIRMED"
5351250,"FALSE POSITIVE"
10272442,"CONFIRMED"
10984090,"CONFIRMED"
10272442,"CANDIDATE"
4055765,"CANDIDATE"
5131180,"CANDIDATE"
5181817,"FALSE POSITIVE"
5309353,"FALSE POSITIVE"
5356593,"FALSE POSITIVE"
8805348,"CONFIRMED"
8869680,"FALSE POSITIVE"
10843431,"CANDIDATE"
8878187,"CONFIRMED"
4914423,"CONFIRMED"
8891278,"FALSE POSITIVE"
10287242,"CANDIDATE"
10340423,"CONFIRMED"
10340423,"CONFIRMED"
10345478,"FALSE POSITIVE"
10358759,"CONFIRMED"
5374854,"CONFIRMED"
5374854,"CONFIRMED"
5384802,"FALSE POSITIVE"
5531694,"CONFIRMED"
5596440,"CANDIDATE"
8908102,"FALSE POSITIVE"
8962094,"CONFIRMED"
8962094,"CONFIRMED"
8962094,"CONFIRMED"
8962094,"CONFIRMED"
10358759,"CONFIRMED"
10386984,"CONFIRMED"
9588822,"CANDIDATE"
10395381,"CONFIRMED"
10418797,"FALSE POSITIVE"
5613330,"CONFIRMED"
8456679,"CONFIRMED"
5786676,"CONFIRMED"
5796186,"FALSE POSITIVE"
5796675,"CONFIRMED"
9002278,"CONFIRMED"
12306808,"FALSE POSITIVE"
9002278,"CONFIRMED"
9002278,"CONFIRMED"
9053112,"FALSE POSITIVE"
4914423,"CONFIRMED"
9162741,"FALSE POSITIVE"
5893123,"FALSE POSITIVE"
5941160,"CONFIRMED"
5941160,"CONFIRMED"
5966154,"CONFIRMED"
5966154,"CONFIRMED"
3749508,"FALSE POSITIVE"
9266431,"CONFIRMED"
9300285,"FALSE POSITIVE"
9426071,"FALSE POSITIVE"
9458613,"CONFIRMED"
9458613,"CONFIRMED"
10729472,"FALSE POSITIVE"
5966660,"FALSE POSITIVE"
6020753,"CONFIRMED"
8456679,"CONFIRMED"
6020753,"CONFIRMED"
6062088,"CONFIRMED"
9458613,"CONFIRMED"
9458613,"CONFIRMED"
9458613,"CONFIRMED"
9530945,"CONFIRMED"
10610039,"CANDIDATE"
4752451,"FALSE POSITIVE"
6062088,"CONFIRMED"
6062088,"CONFIRMED"
6125481,"CONFIRMED"
6267535,"CONFIRMED"
1025986,"CANDIDATE"
6347299,"CONFIRMED"
9530945,"CONFIRMED"
9578686,"CONFIRMED"
9590976,"CONFIRMED"
9590976,"CONFIRMED"
11284772,"CANDIDATE"
9590976,"CONFIRMED"
2441151,"FALSE POSITIVE"
3970233,"FALSE POSITIVE"
4832837,"CONFIRMED"
4832837,"CANDIDATE"
5014753,"FALSE POSITIVE"
5441980,"CANDIDATE"
6347299,"CONFIRMED"
6365156,"CONFIRMED"
6425957,"CONFIRMED"
1293046,"FALSE POSITIVE"
2444412,"CONFIRMED"
6425957,"CONFIRMED"
9597345,"CONFIRMED"
9597345,"CONFIRMED"
9597345,"CONFIRMED"
10972902,"CANDIDATE"
9640976,"FALSE POSITIVE"
9640985,"FALSE POSITIVE"
5562784,"FALSE POSITIVE"
5608566,"FALSE POSITIVE"
5686174,"CONFIRMED"
6309763,"CANDIDATE"
5903312,"FALSE POSITIVE"
6462863,"CONFIRMED"
6442340,"CONFIRMED"
6442340,"CONFIRMED"
1434395,"FALSE POSITIVE"
6442340,"CONFIRMED"
6685609,"CONFIRMED"
6685609,"CONFIRMED"
9450647,"CONFIRMED"
9702072,"CONFIRMED"
9413156,"CANDIDATE"
9834719,"FALSE POSITIVE"
9846348,"CANDIDATE"
9873254,"CONFIRMED"
6587002,"CONFIRMED"
6587002,"CONFIRMED"
6960456,"FALSE POSITIVE"
7368664,"CONFIRMED"
8374580,"FALSE POSITIVE"
6685609,"CONFIRMED"
6707835,"CONFIRMED"
2696205,"CANDIDATE"
6752502,"FALSE POSITIVE"
6805146,"FALSE POSITIVE"
10318874,"CONFIRMED"
6960445,"FALSE POSITIVE"
9873254,"CONFIRMED"
9884104,"CONFIRMED"
9884104,"CONFIRMED"
9884104,"CONFIRMED"
9950612,"CONFIRMED"
9714696,"FALSE POSITIVE"
9846086,"FALSE POSITIVE"
10353968,"CONFIRMED"
10384962,"FALSE POSITIVE"
11773022,"CONFIRMED"
7033671,"CONFIRMED"
7040629,"CONFIRMED"
2711131,"FALSE POSITIVE"
7040629,"CONFIRMED"
7040629,"CONFIRMED"
7040629,"CONFIRMED"
9950612,"CONFIRMED"
6678383,"CONFIRMED"
2308411,"FALSE POSITIVE"
9950612,"CONFIRMED"
9950612,"CONFIRMED"
9963524,"CONFIRMED"
5780885,"CONFIRMED"
11773022,"CONFIRMED"
11773022,"CONFIRMED"
12251650,"CANDIDATE"
12417486,"CANDIDATE"
12068975,"CONFIRMED"
7115785,"CONFIRMED"
2834805,"CANDIDATE"
7115785,"CONFIRMED"
7115785,"FALSE POSITIVE"
7124613,"CONFIRMED"
8711794,"CONFIRMED"
7277317,"CONFIRMED"
2446134,"FALSE POSITIVE"
9963524,"CONFIRMED"
9963524,"CONFIRMED"
9963524,"CONFIRMED"
9964801,"CONFIRMED"
9965439,"CONFIRMED"
2569995,"CANDIDATE"
12068975,"CONFIRMED"
12068975,"CONFIRMED"
12068975,"CONFIRMED"
3541946,"CONFIRMED"
3541946,"CONFIRMED"
10264660,"CONFIRMED"
7385509,"FALSE POSITIVE"
7447200,"CONFIRMED"
7447200,"CONFIRMED"
7466863,"FALSE POSITIVE"
7509886,"CONFIRMED"
7509886,"CONFIRMED"
10002866,"CONFIRMED"
10002866,"CONFIRMED"
6678383,"CONFIRMED"
10002866,"CONFIRMED"
2577353,"CANDIDATE"
10005020,"FALSE POSITIVE"
3541946,"CONFIRMED"
4449034,"FALSE POSITIVE"
4478168,"CONFIRMED"
4478168,"CANDIDATE"
2854839,"FALSE POSITIVE"
4563268,"CONFIRMED"
7515212,"CONFIRMED"
7515212,"CONFIRMED"
7529266,"CONFIRMED"
11553706,"FALSE POSITIVE"
2449053,"FALSE POSITIVE"
10489525,"FALSE POSITIVE"
7598128,"FALSE POSITIVE"
11858979,"FALSE POSITIVE"
5900390,"FALSE POSITIVE"
5444334,"FALSE POSITIVE"
10139620,"FALSE POSITIVE"
8686373,"CONFIRMED"
5386264,"FALSE POSITIVE"
3867615,"CONFIRMED"
3218844,"FALSE POSITIVE"
7256914,"CANDIDATE"
7256914,"CANDIDATE"
3542222,"FALSE POSITIVE"
6871071,"CANDIDATE"
5530112,"CONFIRMED"
6226908,"CONFIRMED"
5906694,"CONFIRMED"
10186945,"FALSE POSITIVE"
4636565,"FALSE POSITIVE"
9956082,"CONFIRMED"
3241647,"FALSE POSITIVE"
7761585,"FALSE POSITIVE"
3241248,"FALSE POSITIVE"
9716302,"FALSE POSITIVE"
2708286,"FALSE POSITIVE"
6755944,"CONFIRMED"
10419797,"FALSE POSITIVE"
6515335,"FALSE POSITIVE"
7777471,"FALSE POSITIVE"
10294509,"FALSE POSITIVE"
3112129,"CANDIDATE"
3003019,"FALSE POSITIVE"
9334893,"CONFIRMED"
3103212,"CANDIDATE"
10000941,"CONFIRMED"
9455677,"CONFIRMED"
6871071,"CANDIDATE"
7690855,"FALSE POSITIVE"
5649837,"FALSE POSITIVE"
10141938,"FALSE POSITIVE"
8029197,"FALSE POSITIVE"
12257886,"FALSE POSITIVE"
10875007,"CANDIDATE"
10875007,"CANDIDATE"
11465651,"CONFIRMED"
5036480,"FALSE POSITIVE"
10275077,"FALSE POSITIVE"
6592832,"FALSE POSITIVE"
8524346,"FALSE POSITIVE"
3937814,"CONFIRMED"
5551228,"FALSE POSITIVE"
5471271,"FALSE POSITIVE"
5881120,"CONFIRMED"
3248696,"FALSE POSITIVE"
4548098,"CONFIRMED"
5306383,"FALSE POSITIVE"
5446285,"FALSE POSITIVE"
7021681,"CANDIDATE"
5041847,"FALSE POSITIVE"
3836558,"FALSE POSITIVE"
4770617,"CONFIRMED"
6106282,"CONFIRMED"
4946584,"FALSE POSITIVE"
6463499,"FALSE POSITIVE"
8254882,"FALSE POSITIVE"
6042031,"FALSE POSITIVE"
4078311,"CONFIRMED"
5475735,"FALSE POSITIVE"
11709124,"CONFIRMED"
9022166,"CONFIRMED"
10075409,"FALSE POSITIVE"
7038096,"FALSE POSITIVE"
3345973,"FALSE POSITIVE"
11967788,"CANDIDATE"
11972872,"FALSE POSITIVE"
9899233,"FALSE POSITIVE"
3103227,"CONFIRMED"
4850961,"CONFIRMED"
3102309,"FALSE POSITIVE"
8521059,"FALSE POSITIVE"
5217574,"FALSE POSITIVE"
7199060,"CANDIDATE"
8439323,"CONFIRMED"
4458082,"CONFIRMED"
3230095,"FALSE POSITIVE"
5551228,"FALSE POSITIVE"
11967788,"CANDIDATE"
7733731,"CANDIDATE"
6862332,"FALSE POSITIVE"
10714072,"CONFIRMED"
3110177,"CANDIDATE"
10992011,"FALSE POSITIVE"
8128247,"FALSE POSITIVE"
6276994,"FALSE POSITIVE"
9674564,"FALSE POSITIVE"
5942808,"CONFIRMED"
3232249,"CANDIDATE"
5688683,"CONFIRMED"
6607644,"CONFIRMED"
7610663,"CONFIRMED"
5565707,"FALSE POSITIVE"
1293031,"FALSE POSITIVE"
2859299,"FALSE POSITIVE"
7449554,"CANDIDATE"
4067110,"FALSE POSITIVE"
8694309,"FALSE POSITIVE"
8282651,"CANDIDATE"
7818447,"FALSE POSITIVE"
11569475,"FALSE POSITIVE"
5688683,"CANDIDATE"
8222627,"CANDIDATE"
8951205,"CONFIRMED"
5700900,"FALSE POSITIVE"
7026477,"FALSE POSITIVE"
9402583,"FALSE POSITIVE"
7838675,"CONFIRMED"
8700537,"FALSE POSITIVE"
10858785,"FALSE POSITIVE"
9640907,"FALSE POSITIVE"
7515670,"FALSE POSITIVE"
9551430,"FALSE POSITIVE"
3228986,"FALSE POSITIVE"
7100673,"CONFIRMED"
7100673,"CONFIRMED"
4138557,"FALSE POSITIVE"
2708278,"FALSE POSITIVE"
2984990,"CANDIDATE"
3747817,"CONFIRMED"
8483366,"FALSE POSITIVE"
7758018,"CANDIDATE"
9071593,"CONFIRMED"
10089911,"CONFIRMED"
3247404,"FALSE POSITIVE"
11415243,"CONFIRMED"
3548044,"CONFIRMED"
8264402,"CANDIDATE"
7773179,"FALSE POSITIVE"
11017094,"FALSE POSITIVE"
3129238,"CANDIDATE"
5956633,"FALSE POSITIVE"
9899065,"FALSE POSITIVE"
7907808,"CANDIDATE"
5471792,"FALSE POSITIVE"
11145831,"FALSE POSITIVE"
11444952,"FALSE POSITIVE"
8647295,"FALSE POSITIVE"
3444098,"FALSE POSITIVE"
5112567,"FALSE POSITIVE"
2708343,"FALSE POSITIVE"
3235282,"FALSE POSITIVE"
3348090,"FALSE POSITIVE"
9282762,"FALSE POSITIVE"
3117046,"FALSE POSITIVE"
6311520,"FALSE POSITIVE"
5201115,"FALSE POSITIVE"
2708203,"FALSE POSITIVE"
4150496,"FALSE POSITIVE"
11401767,"CONFIRMED"
9655005,"FALSE POSITIVE"
11709124,"CONFIRMED"
3851194,"FALSE POSITIVE"
8613535,"CONFIRMED"
5092655,"FALSE POSITIVE"
3955817,"CONFIRMED"
10661778,"FALSE POSITIVE"
5513857,"FALSE POSITIVE"
10272389,"FALSE POSITIVE"
4679687,"FALSE POSITIVE"
7968683,"FALSE POSITIVE"
10360722,"CONFIRMED"
9091755,"FALSE POSITIVE"
3852476,"FALSE POSITIVE"
9700449,"CANDIDATE"
6349881,"CONFIRMED"
9851970,"FALSE POSITIVE"
6140059,"CANDIDATE"
5726910,"FALSE POSITIVE"
1718958,"CONFIRMED"
6428794,"CONFIRMED"
3228825,"FALSE POSITIVE"
4673628,"CONFIRMED"
11401767,"CONFIRMED"
3852872,"CANDIDATE"
9099950,"FALSE POSITIVE"
9718066,"CONFIRMED"
9272070,"CONFIRMED"
5088400,"CONFIRMED"
4669402,"FALSE POSITIVE"
3757407,"FALSE POSITIVE"
4769931,"FALSE POSITIVE"
9220612,"FALSE POSITIVE"
9086154,"CANDIDATE"
6806695,"FALSE POSITIVE"
3858943,"FALSE POSITIVE"
11970988,"CANDIDATE"
10858803,"FALSE POSITIVE"
6129694,"FALSE POSITIVE"
5957181,"FALSE POSITIVE"
7601918,"FALSE POSITIVE"
6119877,"FALSE POSITIVE"
6792908,"CANDIDATE"
7211879,"FALSE POSITIVE"
8087812,"CONFIRMED"
4863956,"FALSE POSITIVE"
10534155,"CANDIDATE"
10397751,"CANDIDATE"
5308537,"CONFIRMED"
6350882,"CANDIDATE"
5281113,"CONFIRMED"
7847104,"FALSE POSITIVE"
3450040,"CANDIDATE"
3347807,"FALSE POSITIVE"
8487805,"FALSE POSITIVE"
9456281,"CANDIDATE"
5129453,"CANDIDATE"
7918478,"CANDIDATE"
3336845,"FALSE POSITIVE"
3645282,"FALSE POSITIVE"
6026924,"CONFIRMED"
6525280,"FALSE POSITIVE"
4861784,"FALSE POSITIVE"
5876360,"FALSE POSITIVE"
9509343,"CANDIDATE"
3732972,"FALSE POSITIVE"
3244792,"CONFIRMED"
8743082,"FALSE POSITIVE"
7673841,"CANDIDATE"
9142742,"FALSE POSITIVE"
6891513,"FALSE POSITIVE"
4579598,"FALSE POSITIVE"
7777522,"FALSE POSITIVE"
9305012,"FALSE POSITIVE"
9597729,"FALSE POSITIVE"
11390109,"FALSE POSITIVE"
5078025,"FALSE POSITIVE"
1724719,"CONFIRMED"
8120608,"CONFIRMED"
11968463,"CANDIDATE"
5026326,"FALSE POSITIVE"
5471574,"FALSE POSITIVE"
5512580,"FALSE POSITIVE"
11670599,"FALSE POSITIVE"
6359820,"FALSE POSITIVE"
11872139,"FALSE POSITIVE"
5436161,"CANDIDATE"
2708221,"FALSE POSITIVE"
4571844,"CANDIDATE"
5040223,"FALSE POSITIVE"
4571004,"FALSE POSITIVE"
2859893,"CANDIDATE"
6026737,"CANDIDATE"
7582691,"CANDIDATE"
7031942,"FALSE POSITIVE"
9836563,"CANDIDATE"
1724719,"CANDIDATE"
5632701,"FALSE POSITIVE"
10549924,"FALSE POSITIVE"
9366617,"CONFIRMED"
6187341,"FALSE POSITIVE"
3353454,"FALSE POSITIVE"
10156055,"FALSE POSITIVE"
8418018,"FALSE POSITIVE"
5024177,"FALSE POSITIVE"
11081504,"CANDIDATE"
4548011,"CONFIRMED"
4571004,"FALSE POSITIVE"
4571004,"FALSE POSITIVE"
4571004,"FALSE POSITIVE"
12016267,"CANDIDATE"
4571004,"FALSE POSITIVE"
8459663,"CONFIRMED"
3550372,"CANDIDATE"
10155321,"FALSE POSITIVE"
3866536,"FALSE POSITIVE"
7046035,"CONFIRMED"
4679314,"FALSE POSITIVE"
8240790,"CANDIDATE"
5702637,"FALSE POSITIVE"
8309169,"FALSE POSITIVE"
4678919,"FALSE POSITIVE"
5563080,"FALSE POSITIVE"
6364067,"FALSE POSITIVE"
4548011,"CANDIDATE"
5983532,"FALSE POSITIVE"
3439126,"FALSE POSITIVE"
8463346,"CONFIRMED"
5868793,"CONFIRMED"
8483021,"FALSE POSITIVE"
10063208,"CONFIRMED"
7191646,"CANDIDATE"
1575873,"FALSE POSITIVE"
10669994,"CONFIRMED"
7801070,"CANDIDATE"
11449918,"FALSE POSITIVE"
4172805,"CANDIDATE"
5126182,"CANDIDATE"
3750350,"FALSE POSITIVE"
8949925,"CANDIDATE"
4584865,"FALSE POSITIVE"
9642018,"CANDIDATE"
11968463,"FALSE POSITIVE"
9183378,"CONFIRMED"
11188254,"FALSE POSITIVE"
1724513,"FALSE POSITIVE"
9535876,"FALSE POSITIVE"
5817533,"FALSE POSITIVE"
7681230,"FALSE POSITIVE"
7596240,"CONFIRMED"
7661893,"CANDIDATE"
3448456,"FALSE POSITIVE"
12107008,"FALSE POSITIVE"
9776794,"CANDIDATE"
7427764,"CONFIRMED"
7673192,"CANDIDATE"
4754831,"FALSE POSITIVE"
4754831,"FALSE POSITIVE"
9899630,"FALSE POSITIVE"
4367528,"FALSE POSITIVE"
8416523,"CONFIRMED"
11124436,"CANDIDATE"
5780855,"CANDIDATE"
3751231,"FALSE POSITIVE"
9491832,"CANDIDATE"
7816665,"FALSE POSITIVE"
9535881,"FALSE POSITIVE"
11616596,"FALSE POSITIVE"
9872831,"CONFIRMED"
2852941,"CANDIDATE"
8508126,"FALSE POSITIVE"
12306058,"CONFIRMED"
8507475,"CONFIRMED"
8773015,"CONFIRMED"
4754831,"FALSE POSITIVE"
10647452,"CANDIDATE"
3531231,"FALSE POSITIVE"
4773392,"CANDIDATE"
5471489,"FALSE POSITIVE"
5471489,"FALSE POSITIVE"
9011874,"FALSE POSITIVE"
9936080,"CANDIDATE"
9936080,"FALSE POSITIVE"
8611344,"FALSE POSITIVE"
9518651,"FALSE POSITIVE"
2305311,"FALSE POSITIVE"
6383595,"FALSE POSITIVE"
11080405,"CONFIRMED"
11509504,"CONFIRMED"
6599949,"FALSE POSITIVE"
11611275,"CONFIRMED"
6290935,"CANDIDATE"
12734396,"CANDIDATE"
11612280,"CONFIRMED"
5536715,"FALSE POSITIVE"
8149484,"FALSE POSITIVE"
12407623,"FALSE POSITIVE"
11444514,"CONFIRMED"
9886361,"CONFIRMED"
9702006,"CONFIRMED"
6778008,"FALSE POSITIVE"
8278685,"CANDIDATE"
8308260,"FALSE POSITIVE"
8492101,"FALSE POSITIVE"
6103377,"CANDIDATE"
3660581,"CANDIDATE"
6343576,"FALSE POSITIVE"
10794974,"CANDIDATE"
2449101,"FALSE POSITIVE"
7259249,"FALSE POSITIVE"
8678691,"FALSE POSITIVE"
9640924,"FALSE POSITIVE"
3558849,"CANDIDATE"
11151677,"FALSE POSITIVE"
11037128,"FALSE POSITIVE"
6587002,"CONFIRMED"
5175024,"CANDIDATE"
10991114,"CANDIDATE"
11969092,"FALSE POSITIVE"
2570773,"FALSE POSITIVE"
4945764,"CANDIDATE"
6356885,"FALSE POSITIVE"
3542542,"FALSE POSITIVE"
11718389,"CONFIRMED"
11124703,"FALSE POSITIVE"
10329196,"CONFIRMED"
10604592,"CONFIRMED"
9834731,"CANDIDATE"
9593773,"FALSE POSITIVE"
9285568,"CONFIRMED"
7604328,"CONFIRMED"
9514372,"CANDIDATE"
9777757,"FALSE POSITIVE"
7103919,"CONFIRMED"
3762750,"CANDIDATE"
8645191,"FALSE POSITIVE"
10722485,"CONFIRMED"
9717958,"FALSE POSITIVE"
8128067,"FALSE POSITIVE"
7703910,"FALSE POSITIVE"
7777818,"FALSE POSITIVE"
